categoryID,categoryName,spotifyID,spotifyName,spotifyPopularity
14922,cky,3ZQEU2arcWXSv3oz8hwWBK,CKY,57
14924,anvil,0maNhqGx60ucjS4UaAH6cP,Anvil,45
14925,static x,7JDSHlDdVTo7aZKdQZ53Vf,Static-X,63
14926,rick wakeman,0mkcYaXUbJUs5mJointuzB,Rick Wakeman,45
14930,me first and the gimme gimmes,0cOVRC8EOwDwXrs3JTrRN5,Me First and the Gimme Gimmes,62
14931,leona lewis,5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,75
14932,client,1IjPJum5sJ6iSr3mBsSYJk,Client,35
14934,bob dylan,74ASZWbe4lXaubB36ztrGX,Bob Dylan,81
14936,blink 182,6FBDaR13swtiWwGhX1WQsP,blink-182,84
14937,bonaparte,2jwl8DJIsmnFbA5vPdGSCy,Bonaparte,48
14942,excalibur,13aHxOgeyoUpl5lsOIh7Zu,Excalibur,2
14943,roger chapman,1c4UzgxPBBWnhdK6qfYmWN,Roger Chapman,25
14945,luciano,7pb926owWkly4sZus8Esnk,Luciano,36
14948,the great wide open,1OOrk64z2g9cuJMRmiM3Em,The Great Wide Open,7
14950,axel hacke,6bzk8KwNg7iaKyFzWEH3nl,Axel Hacke,33
14952,los otros,3kSKUJImmmiRs9RARaV9jg,Los Otros,15
14962,roky erickson,7hCsRnXtcbez8msLPfjbkz,Roky Erickson,47
14963,aqualung,3uT7nEkZwWc2GBiqUZGoOe,Aqualung,62
14964,asher roth,1wgY8huggK60P5nvYrwcYT,Asher Roth,65
14965,the panics,1kmmvExwG8zvYSADt6V09T,The Panics,34
14970,elvis presley,43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,82
14971,archive,1Q776wzj2mrtXrNu3iH6nk,Archive,57
14973,ozomatli,1An0HCtDktvCBDdFEu7HC0,Ozomatli,51
14976,dir en grey,3kNqzLmW33fQIfmZ1OfqMA,Dir En Grey,47
14979,jack bruce,73ndLgs6jSrpZzjyzU9TJV,Jack Bruce,36
14980,chris thompson,1NMrkFHZakHLMMD30DCmb3,Chris Thompson,40
14985,faith no more,6GbCJZrI318Ybm8mY36Of5,Faith No More,74
14988,buffy sainte-marie,5exO2eW84QucBhrRhcK76x,Buffy Sainte-Marie,45
14989,gang of four,3AmWjMXXtBJOmNGpUFSOAl,Gang Of Four,50
14992,allan taylor,14lu8F089QR6JVkha6syyL,Allan Taylor,24
14993,metro station,7vXwfZyDp3spzIVNXDaTPN,Metro Station,63
14994,blackmore's night,5BnNG7QQQDTNd43ozx5y13,Blackmore's Night,54
14997,eleni mandell,1H2Pirtsx57pHB52dP0Ibc,Eleni Mandell,32
14999,2raumwohnung,6BHpFo1cbGCGLWh28wa43x,2raumwohnung,50
15000,marit larsen,0SGEunj6EBwdWMNCdWSrPg,Marit Larsen,58
15004,moby,3OsRAKCvk37zwYcnzRf5XF,Moby,76
15006,glenn tilbrook,5c5k4HGf7XSkb2MHKgOiNG,Glenn Tilbrook,21
15007,mystic prophecy,5kUzPpkPyNpxRYd66c8nYG,Mystic Prophecy,39
15008,a day to remember,4NiJW4q9ichVqL1aUsgGAN,A Day To Remember,80
15009,horse the band,5YUQk45IjdzzQ49G1Txzkk,Horse The Band,44
15012,the creepshow,7rHGFWPlIoy2qOWBDLAWNt,The Creepshow,45
15013,eric fish,0iVQl5b9aqP8LMvDrfSRRy,Eric Fish,30
15015,sunrise avenue,1osZFzamKEXNoYk7HzWbDe,Sunrise Avenue,64
15020,spinnerette,5wMFz1uBHGht8wuLM5cmvB,Spinnerette,23
15021,bloodhound gang,6nDLku5uL3ou60kvCGZorh,Bloodhound Gang,69
15023,tiesto,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,89
15024,miss kitten,4dCd1ESxtnWJ3HmEJpLffd,Miss Kitten,13
15026,tommy sparks,66uOhXPcCmXFosB8DkSs4b,Tommy Sparks,39
15028,caliban,1Tf8TMLLtaYdA3WgMweXJO,Caliban,6
15030,element of crime,3FweAJRBCbUOGR6jULfaRi,Element Of Crime,10
15037,chipmunk,6PIU0MemjZxkGlxYydt8Oh,Chipmunk Revival,0
15039,daniel merriweather,6HD2mo0Gz8wd8IbOXYwUfN,Daniel Merriweather,56
15046,you love her coz she's dead,7s38f8JamnQAx51YsYRvPN,You Love Her Coz She's Dead,42
15047,duman,6RTC1abMgBC7Krg6qJQHJh,Duman,59
15048,the wildhearts,6bz0ztmnpeofmoFksV3DqL,The Wildhearts,39
15050,the dead weather,4AZab8zo2nTYd7ORDmQu0V,The Dead Weather,59
15051,monsters of liedermaching,7cPKacvN5DrLewuIvMKx7d,Monsters Of Liedermaching,42
15052,master shortie,34SudZEE0AyxWvX65hvgh2,Master Shortie,33
15061,renato zero,7i7EQonx0GrqoKiNQL4gFO,Renato Zero,58
15071,atmosphere,0LsOWbF10ajO9pmddaxfAv,Atmosphere,2
15075,blumentopf,3aVwqkJqkpiRLbM0dVqOz6,Blumentopf,55
15080,anthrax,5O9WnmJIWszEcgpddzBqHE,Anthrax,7
15082,skunk anansie,5HlXA01kcjssYDT7EoqUJF,Skunk Anansie,61
15083,passion pit,7gjAu1qr5C2grXeQFFOGeh,Passion Pit,80
15084,chimaira,0kO2SRhHlmMIeyJHfHy3c9,Chimaira,53
15085,bell orchestre,1eGeixtxaPiyKM6CPVANqr,Bell Orchestre,18
15089,corvus corax,0Qeg2Ytz5AcfvkIO3RYV3z,Corvus Corax,43
15091,karamelo santo,609ifGTYnL9iOfPI5KIzq1,Karamelo Santo,42
15098,elkie brooks,4Xn6fPXDrarY8LxXWqlE2M,Elkie Brooks,42
15100,lionheart,1FnJuDEAah6EmkB9FelWr1,Lionheart,8
15102,show of hands,7GiiIIjUWGocnUGoOISAUN,Show Of Hands,39
15103,silversun pickups,6qyi8X6MdP1lu6B1K6yh3h,Silversun Pickups,65
15120,lyambiko,6ffhnheAv6MHO3B0ybBpnK,Lyambiko,36
15121,nils landgren,6B3ZWSop1mrJd71rwFozVP,Nils Landgren,51
15123,sepultura,6JW8wliOEwaDZ231ZY7cf4,Sepultura,64
15124,milow,6mo0UbyIvIePdXNyLwQlk5,Milow,62
15125,cocorosie,05fo024EFotg9songSENOZ,CocoRosie,60
15129,throbbing gristle,1UYhxPY1oqFUg1HfF8nV3k,Throbbing Gristle,27
15130,the offspring,6urCG0Uz4VJ3CbxvBIQtmo,The Offspring,28
15131,dj yoda,134rP599PLJMjrccfctkmX,DJ Yoda,43
15137,hannes wader,1ePGBuJM1znQUYt4qpgUdW,Hannes Wader,46
15146,amorphis,2UOVgpgiNTC6KK0vSC77aD,Amorphis,57
15147,russ ballard,1TOvAjOdz0YBx2wVRlBvFA,Russ Ballard,38
15153,amos lee,0QrowybipCKUDnq5y10PD2,Amos Lee,69
15154,lacrimosa,57ekbx9PSS4ORs5wTZMSYp,Lacrimosa,49
15156,la roux,3K2zB87GZv1krx031en5VA,La Roux,70
15157,torfrock,4HijcnnHj54TnOXVwihTCH,Torfrock,44
15158,uwe kaa,7kGzZCTrifx5YsD7wVzxn3,Uwe Kaa,35
15159,n.a.s.a,5bEBsvbWenRCEIcesJFTps,N.A.S.A,10
15164,jan garbarek,7MEyCD4G0Zl6kmikEAZsym,Jan Garbarek,34
15167,the outlawz,4ufGDXi1mkPBnJwRKJPNrb,EDI of The Outlawz,2
15168,tele,1R04gJJZXB4MXptgcK5xVO,Tele,30
15169,fear factory,74Hj7BmnUXyx2udrIEIKwX,Fear Factory,59
15170,de phazz,2IgIIjRdiM4M9apR9JdmCP,De Phazz,6
15176,samsas traum,7oiKZE6ne6y747Kbi6P8Jg,Samsas Traum,37
15183,hundred reasons,5jcIIICg01zIq8InYieJ5w,Hundred Reasons,43
15187,zero 7,14H7ag1wpQOsPPQJOD6Dqr,Zero 7,67
15189,alice in chains,64tNsm6TnZe2zpcMVMOoHL,Alice In Chains,75
15191,mr. big,5OfhOoKunSnuubxxRML8J3,Mr. Big,64
15197,klaus schulze,3U2U4TR03ZuStsizrv0EJB,Klaus Schulze,40
15199,leningrad cowboys,2wqpXHT8V0bE05VCjy8k3H,Leningrad Cowboys,40
15200,tarja turunen,5uksDOylUVRMsEJ71uiJ4r,Tarja Turunen,35
15201,mitch ryder,7tdO7d7r0vhwov7RIZWH6V,Mitch Ryder,40
15203,neurosis,7Ga1TVcR8iRllMGdcyfn26,Neurosis,1
15204,the get up kids,54Bjxn26WsjfslQbNVtSCm,The Get Up Kids,53
15208,the tragically hip,0YMeriqrS3zgsX24nfY0F0,The Tragically Hip,56
15209,zoot woman,25w2vpqq7dYleBAqMx7Ijx,Zoot Woman,51
15213,magnum,3NCYHagstCfaXKU2WoAAXP,Magnum,5
15221,grizzly bear,2Jv5eshHtLycR6R8KQCdc4,Grizzly Bear,69
15222,the nolans,2H32fphWQj9hhVuCOKkchM,The Nolans,42
15225,chuck ragan,6iU0naWn1UgiTReoiXqPXI,Chuck Ragan,53
15227,d'espairsray,0HxrabRgphgRhnAVitTCcz,D'espairsray,33
15228,no means no,4wDDRTuUAWHiYtrvYsU0kp,Nomeansno,30
15229,thursday,61awhbNK16ku1uQyXRsQj5,Thursday,54
15231,giora feidman,6YJnewrSxxoK4QIRgHp9oz,Giora Feidman,38
15232,funny van dannen,3SD50emyBLTyc50O82qPeu,Funny Van Dannen,42
15234,martin kilger,3TwQvpJ7LZOUy9vJOUobjG,Martin Kilger,15
15235,thomas stelzer,2gigjTQOEe2qvmatQ2uely,Thomas Stelzer,0
15236,mikroboy,2tztZuy0hEXOKKOKrkg8Xp,Mikroboy,34
15238,mesh,2BtBZMlS2JWLrI78SK2qRr,Mesh,0
15239,propagandhi,7qpy5KY3DVrezixTl6mziA,Propagandhi,52
15243,the felice brothers,4Ajgo7nAsTzjSFymIfBjZ1,The Felice Brothers,50
15251,w.a.s.p.,3BVkDHWRvLJEyKdvhLbjsq,W.A.S.P.,60
15257,the noisettes,2RLJX2hrWYtCBblVKDcyiM,The Noisettes,11
15259,kings of convenience,41AbNVba2ccpmcc9QtOJE7,Kings Of Convenience,72
15260,dinosaur jr,267VY6GX5LyU5c9M85ECZQ,Dinosaur Jr.,60
15261,vnv nation,4KlYg0F5KG9QNDFKaeTNAy,VNV Nation,54
15262,keimzeit,7ynsUZ8GP3m1rFDjvs2svD,Keimzeit,38
15263,method man,4VmEWwd8y9MCLwexFMdpwt,Method Man,70
15264,tortoise,3WggbHDpj4rPKbL97zG5MQ,Tortoise,49
15265,paloma faith,4fwuXg6XQHfdlOdmw36OHa,Paloma Faith,74
15269,sebastian sturm,0QfFCBo37MYbDK6Z7bi38m,Sebastian Sturm,39
15272,pixies,6zvul52xwTWzilBZl6BUbT,Pixies,73
15275,neko case,4Cedjq5BQL3MhapRvDpFED,Neko Case,59
15279,xzibit,4tujQJicOnuZRLiBFdp3Ou,Xzibit,66
15281,into darkness,25v8ecGLtk4FrhLAwZ09Os,Into Darkness,1
15282,virginia jetzt!,5xXbh3Wr8IDemhSrxHU2vQ,Virginia Jetzt!,32
15285,life of agony,4gyzQpfG5YQZJt2jj0IkEl,Life Of Agony,49
15289,daniel schuhmacher,7hw1bHRYZsx26GTtDbD9kA,Daniel Schuhmacher,27
15290,elvis perkins,70eE3MS4oHZvZVLLY2fU8B,Elvis Perkins,45
15291,jochen kowalski,2TifeHUkhTTEnAtvewJmau,Jochen Kowalski,25
15300,the horrors,5Lg548LLwGEvjX6KMUfyab,The Horrors,18
15304,jochen distelmeyer,4NekPzXreWM9976zElahTk,Jochen Distelmeyer,25
15307,hermes house band,75QQAQ1DfmGW500AJZbM0i,Hermes House Band,47
15310,down below,2oGt6R9N3CBWlwxtxRL1Wo,Down Below,28
15311,a skylit drive,2HSp2S2KwxKE7sASl6bMR9,A Skylit Drive,60
15312,fake problems,3w2meNoSt1JmZaw6QZD35l,Fake Problems,37
15313,everlaunch,24jdyETAhASsIsU7jWo1pA,Everlaunch,8
15314,deadline,7fI7lpgIkhKILsWp3m56h2,Deadline,29
15315,ezio,2hoCjTHsd1VX8enqiGsCHV,Ezio,29
15316,egotronic,7qOSGBeln5EB97texe71QD,Egotronic,45
15317,claudia jung,7DcGRxTtG2j0Kp2SVHxDi5,Claudia Jung,48
15319,ganjaman,3JJU4jZ3DMSJdOH59ir1z0,Ganjaman,37
15320,emil bulls,1scIUjz7Jbq1mOph50OLQO,Emil Bulls,49
15325,frank mccomb,0wbDq3eOvenJ6l0gYhUNqt,Frank Mccomb,43
15331,stratovarius,1O8CSXsPwEqxcoBE360PPO,Stratovarius,61
15350,michael wollny,7MbjIv3XpMc2ciNcoWHFcS,Michael Wollny,41
15352,southside johnny & the asbury jukes,0HosDiKX3VWIIjtSkP8cfC,Southside Johnny And The Asbury Jukes,40
15354,vasco rossi,5l4nhyz8876RhgE2d18h65,Vasco Rossi,70
15372,diego el cigala,7mLYMGXg84miYydKwi2aRi,Diego El Cigala,57
15383,autumn,4NnAh9tmZykzlthQTtqAwG,Autumn,43
15384,david knopfler,22wbIvCMDEThS8KIjE1b4K,David Knopfler,34
15403,kmfdm,3V4IvzRQYP5mzuVtkcHgVa,KMFDM,53
15407,charlie winston,7xQTON6uj7akAGzlanUzy3,Charlie Winston,65
15410,the armada,4cXe2xCcMjr1XMOE0wxY9f,The Armada,0
15421,mew,3IecC269bj152iV84IHEqs,mew,0
15430,arte corale,4MaJYNy2j3uXKoFeTuxVVJ,Arte Corale,0
15431,auletta,0kIttGezR7Tf8FeBV5yIx8,Auletta,32
15436,raimundo amador,3skUHmTNpFUxTZaVxgvhF7,Raimundo Amador,46
15437,camela,6jiKgVCIq5woNUsYczwps8,Camela,11
15440,tinariwen,2sf2owtFSCvz2MLfxmNdkb,Tinariwen,53
15452,john cooper clarke,0EOkMBYWbDnVqwfHA4zq32,John Cooper Clarke,36
15456,rosa,2ygN6IDI4WyTRlIk2czz6i,La Rosa,34
15457,rosario,05xSLrRgGwm2nCH2SmnNMW,Rosario,64
15458,mago de oz,5ZNxiPcbKgaNcBrERMpqeu,Mägo de Oz,71
15461,stryper,6lE1ly8K8H7u8k2ej2plvv,Stryper,49
15468,vader,7FYVVAJwu3Zy7HGa7lutYC,Vader,1
15469,cerys matthews,4jTShTMSgJPRtzrW8dzIPi,Cerys Matthews,33
15472,bill callahan,682LyslPNQ1DIHmJIN9H1P,Bill Callahan,46
15474,natalie imbruglia,0dlOr0VIysztGWvU1dpjmP,Natalie Imbruglia,67
15482,delinquent habits,0Ph64AJnzKQwXj4y7bWi2U,Delinquent Habits,51
15484,die orsons,7EJwrZYRepsc1zHNkDcITg,Die Orsons,68
15489,charlotte hatherley,6W7edDAqY2zfgSNYXaK7cX,Charlotte Hatherley,21
15497,loquillo,5Fv0DQ1ZBuc2DlidtOUCZr,Loquillo,57
15498,puressence,1cFIgop2t8jZzlM7TVePLY,Puressence,31
15499,brendan benson,2Ij97fuR3unjlboQfIYs31,Brendan Benson,44
15500,jls,3YdATNOYVvLpJLrqzM1vjo,JLS,0
15501,steel panther,3l02WF362j1oHOurzuseBv,Steel Panther,63
15502,skin,0HIhHN1AjF18APmk5yIEZY,Skin,30
15503,lights,6I0dJ6q33CuL6CDk1lBo57,Lights,47
15504,lamb,3UfNB0QfnzcwdcuNMa0JrF,Lamb,32
15505,a wilhelm scream,6v7mkDKyZ50l4Jiqwx2JLg,A Wilhelm Scream,48
15506,the sounds,1Bv7m68KOQBAFCfDZubixv,The Sounds,24
15507,cynic,1ZVDYl1dou6SF7rxRY7aO4,Cynic,0
15508,the hooters,7uhvDINTTiD0XBrP9fquN1,The Hooters,57
15509,barock,2gf2VCzKukYhqep28owDfd,Barock,0
15510,boppin b,6cHeltyq3nBrG54dVOlABc,Boppin' B,34
15511,katzenjammer,7K4k5g1ie2qHIH42UMNO7n,Katzenjammer,60
15512,moya brennan,3ZvmmlF8EMEpnnK90jfuJv,Moya Brennan,49
15513,cj ramone,3jVd6Z5yEh5SSdvzkzUbUp,CJ Ramone,24
15514,andrew roachford,2s6dK0xYiInRqFdtqfBRkV,Andrew Roachford,25
15517,jan garbarek group,72yl1s21I6PL5tQVVROVN0,Jan Garbarek Group,0
15519,expatriate,3aLhXgino7mGAfr4wsmVJP,Expatriate,23
15522,epica,6GOgpXBzBI6bBbCL6YJ67r,Epica,14
15524,dreadzone,2hrrhKOVsxoCIZb9H4ZBCZ,Dreadzone,41
15525,leftover crack,3mqzUSlXfwU4J7ztz5u6OP,LEFTOVER CRACK,48
15526,skindred,3jTlKw98Ql1jGRPYqhqHap,Skindred,59
15527,the temper trap,4W48hZAnAHVOC2c8WH8pcq,The Temper Trap,73
15528,nerina pallot,4aFx7q4WkiTWPLJNW5mkKK,Nerina Pallot,51
15529,theory of a deadman,74eX4C98E4FCrAMl39qRsJ,Theory Of A Deadman,72
15530,sister sledge,6gkWznnJkdkwRPVcmnrays,Sister Sledge,60
15531,the stylistics,2O0Hw1WSMbskB5tD9aWah3,The Stylistics,57
15532,hugh cornwell,6AtjcomJ1mUSPsTAGVIhJN,Hugh Cornwell,25
15533,therapy?,3MomZRiJwdZmYnysgtF4Ey,Therapy?,51
15534,jimmy webb,0YJUdunUDA1pTDxJ8AJlyB,Jimmy Webb,39
15535,los secretos,2KEDbpUlz9nwtGywHT4gyf,Los Secretos,61
15536,rinocerose,5yCAgcC6Qn1jJYrezfLQ3e,Rinôçérôse,40
15537,sonic boom six,3ccF37QB6LC4LqUfvtn5qb,Sonic Boom Six,40
15538,the drifters,1FqqOl9itIUpXr4jZPIVoT,The Drifters,63
15539,steve hackett,4vs7NIU7kZc2Efh6yOGKEZ,Steve Hackett,49
15540,this will destroy you,0MG4LXIw7n4x0wjDc6WYXk,This Will Destroy You,64
15542,finntroll,4ZgkHVHmGPXuRy8zd26ZJX,Finntroll,54
15543,out of sight,5RvPKg3T5njKxpBXKBn2b6,Out Of Sight,27
15544,the quireboys,0d49iRrp4iVZggKbcpxnqI,The Quireboys,44
15545,curtis stigers,2bNtosg6E8tvmN6wYxPCfu,Curtis Stigers,54
15546,skint & demoralised,5T7TSop5FgQri5zp75jZ3G,Skint & Demoralised,22
15548,y & t,04O0M04kKjydW9sWymudeG,Gee & T,25
15549,dr feelgood,25IRTisJjqI6JlkyCVMBsV,Dr. Feelgood,49
15550,macaco,7mUBMaZW1MXGswaneb0JTT,Macaco,69
15551,deine lakaien,5ob2Koi0r69u9hNViDGVBg,Deine Lakaien,41
15555,the low anthem,27aJr79YUyfK5ZrcFxF5u0,The Low Anthem,55
15557,iamx,223iUzG0kb5V166FJP9ovD,IAMX,53
15561,kirk franklin,4akybxRTGHJZ1DXjLhJ1qu,Kirk Franklin,68
15562,joseph parsons,5fgr7fVxHWo26hSKuwMyMm,Joseph Parsons,17
15564,toploader,6xeFne1rkxMhKSW3ipvkdV,Toploader,65
15570,monsters of folk,7wcYEfyBTrH0iT6J4PgSTj,Monsters Of Folk,51
15572,alexander malinin,3qPSHkSqSmzkZefW0NCfko,Alexander Malinin,9
15573,die seer,3nxJFVLx9Od8dFM3TLAtlZ,Die Seer,4
15574,the soundtrack of our lives,1DoYbXxolkSNTovBmuG0C2,The Soundtrack Of Our Lives,52
15575,camera obscura,5gInJ5P5gQnOKPM3SUEVFt,Camera Obscura,59
15576,the 12 tenors,3jSN7kLiFtWadFj9kYCJW9,The 12 Tenors,17
15581,chuck prophet,3vidJsiALgVC5ZuweJgeDT,Chuck Prophet,42
15585,jacques dutronc,3ayds6VIVBx3CU5NSNCDbq,Jacques Dutronc,54
15588,lara fabian,7ocwZINHqO9DZJgFtc1B20,Lara Fabian,58
15589,florent pagny,0g7hZVprd3orBpMrSLWeJ9,Florent Pagny,54
15591,diams's,6379rD5bSEwInazkKhZ9DM,Diam's,53
15592,pascale picard band,13IO1AQQeYdtQd3j71IW6c,Pascale Picard Band,12
15593,java,5P9gekewyiWxrNSpGDao43,Java,7
15594,caravan palace,37J1PlAkhRK7yrZUtqaUpQ,Caravan Palace,63
15597,de palmas,5GUi6Czd9ReKfaRGQsi9dI,De Palmas,49
15598,olivia ruiz,12OSqKGORygb2C6H36qKuj,Olivia Ruiz,49
15601,rebecca carrington,7iChQkgZxlzgnZkDB1Ffv3,Rebecca Carrington,1
15603,rafael amargo,2MjPJufRx7UhMrJ7b8F6aT,Rafael Amargo,2
15605,sara baras,2gPs72TW2A2OUSxzFbetKa,Sara Baras,13
15608,albert lee,3YMlcBYj21DcMALlALTO7m,Albert Lee,36
15610,average white band,3tx8fyu3c4OBP5nejYtUOb,Average White Band,56
15617,ruthie henshall,1X4vfxU2mYZ7ERr9LnJVpg,Ruthie Henshall,35
15621,phantogram,1l9d7B8W0IHy3LqWsxP2SH,Phantogram,71
15623,bernard allison,0oLmGtqMpKAAVNJyJ71AcI,Bernard Allison,47
15624,dead by april,2otRZcOVNcmdkZ5nEoogy6,Dead by April,65
15625,julie doiron,1sjeOeIPG7quxVgmNspYyT,Julie Doiron,46
15626,supershirt,09e4HLtPndIxnyrFduAgsn,Supershirt,37
15627,do make say think,1WudHeuEN3d18SXVos95mc,Do Make Say Think,55
15638,the boomtown rats,40oYPr305MsT2lsiXr9fX9,The Boomtown Rats,50
15645,boney m,54R6Y0I7jGUCveDTtI21nb,Boney M.,66
15647,miyavi,7sBtBCNVRujQhaHDODkfTN,Miyavi,48
15649,pascal obispo,6XPs6CAjfdxIFrVVUFRrAS,Pascal Obispo,51
15650,serge lama,3fR5PRhFohNbxEXDE69pUz,Serge Lama,45
15652,barry mcguire,6xdkfNRMtBzeu7t4wyum2X,Barry McGuire,45
15653,beef,7w1IsjmCc8QD53Vgd3guCr,Beef,38
15654,benga,7IYTWzhrrDg2NJC984FIID,Benga,1
15655,bombay bicycle club,3pTE9iaJTkWns3mxpNQlJV,Bombay Bicycle Club,74
15656,the longcut,49OopGq7gy0mPuBegI7eB8,The Longcut,18
15657,terry bozzio,4Mg2halT7xTynJTPbyddHr,Terry Bozzio,31
15659,bergitta victor,0VuO5D4ebG0NGs4qrEyw2I,Bergitta Victor,26
15660,wayne shorter,0ZqhrTXYPA9DZR527ZnFdO,Wayne Shorter,55
15661,sometree,2hcbUaLkA2YYtfogA0MCRA,Sometree,9
15664,country night,7kM0fijeFbxnnaZurOj3QA,Country Night Live,0
15666,peter murphy,7zeHJIIfNStVfxlbT72UwY,Peter Murphy,49
15667,emir kusturica,1SPm9Hhf32psiIoL8kUQw7,Emir Kusturica,29
15668,marc lavoine,3K8EYZ4Ltg6ythgGZzrFXf,Marc Lavoine,51
15670,mr hudson,1zV9UjTUevjp5VUddqIUUn,Mr Hudson,67
15671,max herre,7IpWQKu80qQvyer3LO6SW3,Max Herre,63
15672,man doki soulmates,7fl0Hsad90Ni5g3zVYzg6m,Man Doki Soulmates,8
15678,the bee gees,2FBAM8AgaHhELwor8Ih8Nv,The Bee Gees (Karaoke),1
15679,abba,0LcJLqbBmaGUft1e9Mm8HV,ABBA,78
15682,zand,0odJzHusE4CzpvE9oEPkkS,Los Zand,4
15684,rob de nijs,3u84EkSPrJYO4n5cipED9K,Rob De Nijs,52
15685,collie buddz,5Ayl2bJtN5mdCsxZoxs9n1,Collie Buddz,69
15687,hollywood undead,0CEFCo8288kQU7mJi25s6E,Hollywood Undead,81
15688,mcintosh ross,3Gufrypth1qHN26b2iGnX0,McIntosh Ross,7
15689,boyce avenue,7CQwac16i1W5ej8YpuL3dv,Boyce Avenue,82
15690,animal kingdom,3XTDF3ka1IRLXu61qd36zK,Animal Kingdom,40
15693,the cheek,1c77N64rQyw3W6tr26OKa5,The Cheek,12
15701,baaba maal,49z6oAiD2RpyUf5yLJs7Nf,Baaba Maal,42
15702,christopher cross,695W5F2Ih8dYahLdjVOIoH,Christopher Cross,61
15703,emily jane white,2PqsalqLh5RT6FSy9DrGZh,Emily Jane White,40
15704,the butterfly effect,0QPloNn32f8brtv9uxzDc0,The Butterfly Effect,6
15710,roberto fonseca,0Yi6vOMIP1cqp8WppadgOu,Roberto Fonseca,38
15714,les cowboys fringants,54BZLczVMsW9sPSIcUst1a,Les Cowboys Fringants,48
15717,pimpinela,7E7CVSqFdLyh0K4AE9uTMo,Pimpinela,61
15718,wolter kroes,3aERYLqcdKbyI7pjmOgIpU,Wolter Kroes,49
15724,tomatito,3wxFXeuHQEq4NubZunCIMe,Tomatito,59
15731,andy y lucas,4dqi10p8S91S2ChvcWsi1L,Andy & Lucas,62
15733,shannon wright,3mBy6HzU3HxnexfL3ibg3d,Shannon Wright,9
15735,the devil wears prada,0NbQe5CNgh4YApOCDuHSjb,The Devil Wears Prada,64
15737,escape the fate,5ojhEavq6altxW8fWIlLum,Escape the Fate,70
15739,nile,1F1FpOcnAH8sRNBF3v5uXE,Nile,0
15741,the lemonheads,6w7fc6IZlo5zwBaKT5jU1X,The Lemonheads,58
15747,hombres g,60uh2KYYSCqAgJNxcU4DA0,Hombres G,73
15750,roosbeef,5W6gRzU3M4IpIWjy8D52i5,Roosbeef,42
15751,shearwater,0CoiIc6ZLBvF9Cjmb1Cj49,Shearwater,49
15752,sam baker,42uyOyZCm8gj8y3Rxgbm0a,Sam Baker,17
15757,the paperboys,0PWJr1DVrl4TCoRBpZ3aRr,The Paperboys,23
15760,polkaholix,4Pg3J4PpbweswvrpFwGyJM,Polkaholix,21
15761,primal fear,1yfiDL3YUEJlQCgb5Pun6g,Primal Fear,48
15763,secrets of the moon,4cLxgMgH07mY1zQOlEHykC,Secrets Of The Moon,23
15764,alex skolnick,3pMh93eWg95GY7au0XXolr,Alex Skolnick,24
15765,peter andre,4zVfvSWs6FvSD6B5lQGs2S,Peter Andre,52
15766,julian casablancas,1rAv1GhTQ2rmG94p9lU3rB,Julian Casablancas,68
15767,soft machine,5A0MH7JfEBEMySevsmauds,Soft Machine,42
15768,the sorrow,3fzl1d4UGrm87rUZc4awnk,The Sorrow,39
15770,rabenschrey,4IyozJrgZji7ZXAQHhYCLF,Rabenschrey,9
15773,intoxicated,04ESgziMlVBy5aTwPQ0S3T,Intoxicated,24
15782,kyteman,1t0yREjD6veswRoDdXp4cK,Kyteman,45
15783,joan as police woman,6PBv8t9YTLggA9ZMwpeoqj,Joan As Police Woman,48
15784,delain,6pIRdCtSE5hLFfIfcTAicI,Delain,58
15785,milk inc,2sgikskblKZFbDpsYO9anB,Milk Inc.,51
15786,planet x,6rtmq1qxuV4FkwZwTQtZ2A,Planet X,8
15787,kate walsh,2SUlbSybJvhWQuzjgaI6FJ,Kate Walsh,46
15788,decisions,7Ez9OiLffR2rmKPzkM3ZUe,The Decisions,1
15789,mission district,55149q2UqMYH0QwQueIwe1,The Mission District,9
15795,saxon,3ZTelWKybCMaftNClDefrm,Saxon,16
15802,the veronicas,1dIdBZaaHRW2bDTkHNfWln,The Veronicas,66
15805,sergio dalma,7x6XYw3yCC67Pizi4o0wvZ,Sergio Dalma,63
15806,fondo flamenco,0YIhVMmaboWI25NVbZRkmo,Fondo Flamenco,62
15813,goldie,2SYqJ3uDLLXZNyZdLKBy4M,Goldie,43
15817,gare du nord,0fvpn2k7FymYHxEx5U5FpP,Gare Du Nord,51
15819,katatonia,2CWWgbxApjbyByxBBCvGTm,Katatonia,57
15820,yasmin levy,0EirwLTChZpOiNeiJKaAXj,Yasmin Levy,47
15824,young knives,4kYNTq3njMHBcnv8Di0v0Y,Young Knives,39
15825,michael jackson tribute,1gPr1xKggo12zzDMYo40AZ,Michael Jackson Tribute,12
15827,rose,3VI6nyKdPVIBxorjS5rYNd,Rose,52
15831,red hot chilli pipers,7eFa5ZzDWxhQK2WKIBF6AF,Red Hot Chilli Pipers,46
15833,frankmusik,1Eqmku5RGosz51zTCZFgDi,Frankmusik,48
15834,los delinquentes,38LYyZ9hZEEQeEfeYoydqd,Los Delinquentes,64
15835,dima bilan,53iUB1O4MYh8VbAnGDP8g2,Dima Bilan,46
